circuitId,Did not finish,Podium,Pos 4 to 10,Accident / Collision,SC,Dry,Wet,pitStop timing (avg),pitStop timing prop(driver),driverId,number,code,H,surname,dob,nationality,url,resultId_x,constructorId_x,grid_x,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,race_class,resultId_y,constructorId_y,grid_y,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,driver_error_rate,constructor_error_rate,circuit_error_rate,label
13,0.0,0.0,0.5,0.0,0.33,1.0,0.0,23499.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23194,5,19,0.0,44,+1:27.097,6378155.0,37.0,3.0,112100.0,224.965,3,23194,5,19,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.013513513999999999,0.18141592899999998,0.103571429,0
14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24267.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23221,5,16,0.0,36,,,35.0,17.0,88000.0,236.886,0,23221,5,16,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.013513513999999999,0.18141592899999998,0.043046358,0
15,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23233,5,7,2.0,61,+1:51.557,7060507.0,39.0,9.0,110900.0,164.35299999999998,2,23233,5,7,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.013513513999999999,0.18141592899999998,0.114678899,1
2,0.0,0.0,0.5,0.0,0.33,0.67,0.0,25719.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23260,5,15,0.0,55,,,43.0,15.0,99800.0,199.951,3,23260,5,15,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.013513513999999999,0.18141592899999998,0.036184211,0
22,0.0,0.0,0.0,0.0,0.33,0.67,0.33,24967.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23281,5,13,0.0,52,,,25.0,11.0,97600.0,214.199,3,23281,5,13,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.013513513999999999,0.18141592899999998,0.073359073,0
69,0.5,0.0,0.0,0.5,1.0,0.67,0.0,25873.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23301,5,13,0.0,55,,,45.0,6.0,102500.0,193.674,3,23301,5,13,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.013513513999999999,0.18141592899999998,0.047619048,0
32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22518.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23330,5,18,0.0,70,,,59.0,14.0,83600.0,185.299,3,23330,5,18,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.013513513999999999,0.18141592899999998,0.048387097000000004,0
18,0.0,0.0,0.5,0.0,0.0,1.0,0.0,24178.0,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23347,5,14,0.0,71,51.192,10912527.0,42.0,14.0,87500.0,177.333,3,23347,5,14,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.013513513999999999,0.18141592899999998,0.09764309800000001,0
24,0.5,0.0,0.0,0.0,0.0,1.0,0.0,22901.5,0.056204575660984385,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23375,5,17,0.0,14,,,13.0,21.0,108800.0,183.85299999999998,0,23375,5,17,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.013513513999999999,0.18141592899999998,0.045918367,0
1,0.67,0.0,0.33,0.0,1.0,1.0,0.0,7973.333333333332,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23387,5,9,2.0,56,,,51.0,4.0,86700.0,220.165,2,23387,5,9,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.013513513999999999,0.18141592899999998,0.126245847,1
17,0.33,0.33,0.0,0.0,0.67,1.0,0.0,15437.333333333336,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23415,5,9,0.0,18,,,18.0,17.0,100100.0,196.05900000000003,0,23415,5,9,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.013513513999999999,0.18141592899999998,0.046357616,0
3,0.0,0.0,0.67,0.0,0.33,1.0,0.0,24753.66666666667,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23430,5,11,0.0,56,,,45.0,9.0,95000.0,205.118,3,23430,5,11,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.013513513999999999,0.18141592899999998,0.028571429,0
71,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23450,5,12,0.0,51,,,50.0,5.0,98300.0,214.168,3,23450,5,12,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.013513513999999999,0.18141592899999998,0.108433735,0
4,0.0,0.0,0.0,0.0,0.33,1.0,0.0,22675.33333333333,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23467,5,19,2.0,65,,,37.0,8.0,86000.0,194.91400000000002,2,23467,5,19,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.013513513999999999,0.18141592899999998,0.069536424,1
6,0.67,0.0,0.0,0.33,1.0,0.67,0.0,17605.666666666668,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23492,5,9,0.0,71,,,43.0,11.0,76500.0,156.955,0,23492,5,9,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.013513513999999999,0.18141592899999998,0.160535117,0
7,0.33,0.0,0.33,0.0,0.67,1.0,0.0,24002.0,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23515,5,11,0.0,54,,,33.0,13.0,76700.0,204.653,0,23515,5,11,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.013513513999999999,0.18141592899999998,0.106382979,0
73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24802.0,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23537,5,11,0.0,9,,,9.0,18.0,108400.0,199.372,0,23537,5,11,20,6.002999999999999,51,306.051,337.0,2,0.75,2010,1.0,78,0.013513513999999999,0.18141592899999998,0.024390244,0
70,0.67,0.0,0.0,0.0,0.67,1.0,0.0,14672.333333333336,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23557,5,14,0.0,68,,,57.0,6.0,68100.0,228.395,3,23557,5,14,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.013513513999999999,0.18141592899999998,0.023809524,0
9,0.0,0.0,0.67,0.0,1.0,0.33,0.0,28575.0,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23576,5,12,0.0,50,,,29.0,17.0,93600.0,226.59099999999998,3,23576,5,12,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.013513513999999999,0.18141592899999998,0.066225166,0
11,0.0,0.33,0.0,0.0,0.67,0.67,0.0,22667.33333333333,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23592,5,16,0.0,69,,,42.0,9.0,81600.0,193.206,3,23592,5,16,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.013513513999999999,0.18141592899999998,0.043046358,0
13,0.0,0.0,0.33,0.0,0.67,1.0,0.0,23454.0,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23613,5,19,0.0,44,49.94,5132760.0,39.0,12.0,109700.0,229.831,3,23613,5,19,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.013513513999999999,0.18141592899999998,0.103571429,0
14,0.33,0.0,0.0,0.0,0.0,1.0,0.0,24299.33333333333,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23633,5,8,0.0,52,,,43.0,14.0,85900.0,242.796,3,23633,5,8,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.013513513999999999,0.18141592899999998,0.043046358,0
15,0.0,0.0,0.67,0.0,1.0,1.0,0.0,29205.0,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23657,5,13,0.0,10,,,10.0,16.0,130500.0,139.711,0,23657,5,13,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.013513513999999999,0.18141592899999998,0.114678899,0
69,0.33,0.0,0.0,0.33,0.67,0.67,0.0,25873.0,0.0540476430844242,826,26.0,KVY,Daniil,Kvyat,26/4/1994,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,23711,5,11,1.0,55,,,19.0,15.0,101000.0,196.55900000000003,2,23711,5,11,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.013513513999999999,0.18141592899999998,0.047619048,1
1,0.0,0.0,0.0,0.0,0.67,1.0,0.0,23413.33333333333,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,22929,10,9,0.0,57,+1:31.699,6587264.0,39.0,15.0,92800.0,205.764,3,22929,10,9,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.02238806,0.086614173,0.126245847,0
3,0.0,0.33,0.67,0.0,0.33,1.0,0.0,23781.33333333333,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,22954,10,18,0.0,56,,,39.0,10.0,96100.0,202.808,3,22954,10,18,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.02238806,0.086614173,0.028571429,0
17,0.0,0.0,0.33,0.0,0.33,1.0,0.0,22344.33333333333,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,22971,10,7,0.0,56,+1:34.283,6028174.0,30.0,17.0,101800.0,192.679,3,22971,10,7,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.02238806,0.086614173,0.046357616,0
71,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,22991,10,6,2.0,52,,,47.0,10.0,101900.0,206.608,2,22991,10,6,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.02238806,0.086614173,0.108433735,1
4,0.0,0.0,0.67,0.0,0.0,1.0,0.0,21567.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23011,10,9,6.0,66,+1:19.538,6179555.0,37.0,15.0,89800.0,186.612,2,23011,10,9,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.02238806,0.086614173,0.069536424,1
6,0.33,0.0,0.33,0.33,1.0,1.0,0.0,16597.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23029,10,7,15.0,78,13.825,7182958.0,64.0,4.0,78400.0,153.139,1,23029,10,7,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.02238806,0.086614173,0.160535117,1
7,0.0,0.0,0.0,0.33,0.33,1.0,0.0,22721.66666666667,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23058,10,11,1.0,69,,,54.0,6.0,76600.0,205.065,2,23058,10,11,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.02238806,0.086614173,0.106382979,1
70,0.0,0.0,1.0,0.0,0.5,1.0,0.0,24324.5,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23109,10,16,0.0,69,,,66.0,10.0,70100.0,222.09900000000002,0,23109,10,16,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.02238806,0.086614173,0.023809524,0
9,0.0,0.0,0.33,0.0,1.0,0.67,0.0,25028.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23120,10,10,8.0,52,+1:16.941,5772772.0,35.0,15.0,97900.0,216.625,2,23120,10,10,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.02238806,0.086614173,0.066225166,1
11,0.67,0.0,0.33,0.33,0.67,0.67,0.0,24128.5,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23147,10,13,0.0,69,,,65.0,9.0,85000.0,185.502,3,23147,10,13,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.02238806,0.086614173,0.043046358,0
13,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22830.66666666667,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23185,10,6,10.0,44,40.66,6331718.0,34.0,8.0,113400.0,222.321,2,23185,10,6,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.02238806,0.086614173,0.103571429,1
14,0.0,0.0,0.67,0.0,0.0,1.0,0.0,25050.66666666667,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23210,10,8,4.0,53,+1:04.954,4713043.0,40.0,12.0,86900.0,239.93,2,23210,10,8,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.02238806,0.086614173,0.043046358,1
15,0.0,0.0,1.0,0.0,1.0,1.0,0.0,29339.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23232,10,17,4.0,61,+1:51.062,7060012.0,34.0,15.0,111500.0,163.50799999999998,2,23232,10,17,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.02238806,0.086614173,0.114678899,1
2,0.33,0.0,0.33,0.0,0.33,0.67,0.0,10683.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23252,10,7,8.0,56,+1:03.794,5896570.0,51.0,11.0,99300.0,200.898,2,23252,10,7,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.02238806,0.086614173,0.036184211,1
22,0.0,0.0,0.0,0.0,0.33,0.67,0.33,25055.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23275,10,5,6.0,53,57.495,5260828.0,31.0,7.0,96800.0,216.06099999999998,2,23275,10,5,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.02238806,0.086614173,0.073359073,1
69,0.33,0.0,0.67,0.0,1.0,0.67,0.0,16179.333333333336,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23298,10,11,4.0,55,,,33.0,12.0,103900.0,190.972,2,23298,10,11,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.02238806,0.086614173,0.047619048,1
32,0.0,0.0,1.0,0.0,1.0,1.0,0.0,23547.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23322,10,12,1.0,71,+1:16.798,6108200.0,62.0,13.0,83600.0,185.324,2,23322,10,12,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.02238806,0.086614173,0.048387097000000004,1
18,0.0,0.0,0.33,0.0,0.0,1.0,0.0,23064.5,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23338,10,9,12.0,71,25.346,10886681.0,41.0,11.0,87100.0,178.113,2,23338,10,9,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.02238806,0.086614173,0.09764309800000001,1
24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21937.0,0.05846010517033835,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23364,10,8,4.0,55,58.776,5942789.0,30.0,8.0,105200.0,189.972,2,23364,10,8,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.02238806,0.086614173,0.045918367,1
1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24267.5,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23385,10,10,6.0,56,,,56.0,10.0,88300.0,216.115,2,23385,10,10,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.02238806,0.086614173,0.126245847,1
17,0.0,0.0,0.33,0.0,0.67,1.0,0.0,23043.66666666667,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23407,10,8,2.0,55,,,55.0,6.0,96500.0,203.28799999999998,2,23407,10,8,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.02238806,0.086614173,0.046357616,1
3,0.0,0.33,0.33,0.0,0.33,1.0,0.0,24847.33333333333,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23425,10,18,6.0,57,+1:02.606,5695980.0,39.0,7.0,94600.0,205.933,2,23425,10,18,15,5.412000000000001,57,308.238,329.6,2,0.72,1205,3.0,56,0.02238806,0.086614173,0.028571429,1
71,0.0,0.33,0.33,0.0,0.67,1.0,0.0,0.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23444,10,9,8.0,52,+1:26.788,5375531.0,51.0,9.0,98700.0,213.385,2,23444,10,9,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.02238806,0.086614173,0.108433735,1
4,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22208.66666666667,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23462,10,8,12.0,65,,,51.0,7.0,85800.0,195.417,2,23462,10,8,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.02238806,0.086614173,0.069536424,1
6,0.33,0.33,0.33,0.33,1.0,0.67,0.0,16909.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23491,10,7,0.0,78,39.089,6323429.0,76.0,1.0,74800.0,160.561,3,23491,10,7,19,3.3369999999999997,78,260.286,290.0,1,0.34,669,5.0,47,0.02238806,0.086614173,0.160535117,0
7,0.0,0.0,0.0,0.33,0.67,1.0,0.0,24039.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23503,10,8,10.0,70,40.476,5625630.0,62.0,11.0,76400.0,205.58,2,23503,10,8,14,4.361000000000001,70,305.27,315.5,2,0.76,1190,3.0,52,0.02238806,0.086614173,0.106382979,1
70,0.0,0.0,0.67,0.0,0.67,1.0,0.0,22206.33333333333,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23548,10,7,6.0,70,,,58.0,9.0,68500.0,227.03,2,23548,10,7,10,4.3260000000000005,71,307.02,327.4,2,0.79,868,2.0,32,0.02238806,0.086614173,0.023809524,1
9,0.0,0.0,0.67,0.0,1.0,0.33,0.0,28915.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23570,10,6,2.0,50,,,42.0,14.0,93500.0,226.80900000000003,2,23570,10,6,18,5.891,52,306.332,329.5,2,0.7,1034,5.0,40,0.02238806,0.086614173,0.066225166,1
11,0.67,0.0,0.0,0.33,0.67,0.67,0.0,25535.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23589,10,13,4.0,69,,,68.0,14.0,82100.0,192.09,2,23589,10,13,14,4.381,70,306.67,315.0,2,0.5,908,5.0,28,0.02238806,0.086614173,0.043046358,1
13,0.0,0.0,1.0,0.0,0.67,1.0,0.0,22849.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23618,10,8,0.0,42,,,27.0,6.0,108300.0,232.81900000000002,0,23618,10,8,19,7.004,44,308.052,319.6,2,0.7,2015,3.0,42,0.02238806,0.086614173,0.103571429,0
14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24417.33333333333,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23630,10,10,2.0,53,+1:15.276,4607588.0,48.0,6.0,85000.0,245.442,2,23630,10,10,11,5.792999999999999,53,306.72,350.0,2,0.84,1520,1.0,36,0.02238806,0.086614173,0.043046358,1
15,0.0,0.0,1.0,0.0,1.0,1.0,0.0,29040.5,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23646,10,12,10.0,58,25.359,7428903.0,52.0,7.0,106700.0,170.84,2,23646,10,12,23,5.065,61,308.965,323.0,3,0.49,832,,70,0.02238806,0.086614173,0.114678899,1
2,0.33,0.0,0.33,0.0,0.67,1.0,0.0,11973.5,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23667,10,9,8.0,56,+1:18.630,5479920.0,32.0,7.0,95600.0,208.75099999999998,2,23667,10,9,15,5.542999999999999,56,310.408,329.0,2,0.45,1029,5.0,40,0.02238806,0.086614173,0.036184211,1
22,0.0,0.0,0.33,0.0,0.33,0.67,0.33,24100.33333333333,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23688,10,7,6.0,53,+1:11.424,5322618.0,23.0,10.0,94700.0,220.649,2,23688,10,7,18,5.807,53,307.471,328.0,1,0.66,994,5.0,48,0.02238806,0.086614173,0.073359073,1
69,0.33,0.0,0.67,0.0,0.67,0.67,0.0,16399.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23709,10,9,4.0,55,,,14.0,14.0,100900.0,196.793,2,23709,10,9,20,5.513,56,308.728,325.3,2,0.59,1090,3.0,66,0.02238806,0.086614173,0.047619048,1
32,0.0,0.0,0.5,0.0,1.0,1.0,0.0,22880.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23728,10,9,6.0,70,,,54.0,4.0,79900.0,193.852,2,23728,10,9,17,4.303999999999999,71,305.35400000000004,349.0,2,0.45,1200,5.0,52,0.02238806,0.086614173,0.048387097000000004,1
18,0.0,0.0,0.0,0.0,0.33,0.67,0.33,23732.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23750,10,5,2.0,71,+1:09.500,5555762.0,61.0,8.0,73100.0,212.347,2,23750,10,5,15,4.309,71,305.909,310.0,2,0.5,1394,5.0,42,0.02238806,0.086614173,0.09764309800000001,1
24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22151.0,0.05934873077656508,815,11.0,PER,Sergio,Perez,26/1/1990,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,23768,10,8,6.0,55,+1:32.062,5746124.0,52.0,11.0,102700.0,194.708,2,23768,10,8,21,5.553999999999999,55,305.355,339.0,2,0.59,1233,5.0,56,0.02238806,0.086614173,0.045918367,1
1,0.0,0.5,0.0,0.0,0.67,1.0,0.0,21841.0,0.04769484191732818,4,14.0,ALO,Fernando,Alonso,29/7/1981,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,22937,1,11,0.0,16,,,14.0,11.0,92600.0,206.268,0,22937,1,11,16,5.303,58,307.574,321.1,2,0.77,843,5.0,46,0.011538462,0.155893536,0.126245847,0
17,0.0,0.67,0.0,0.0,0.33,1.0,0.0,22434.66666666667,0.04769484191732818,4,14.0,ALO,Fernando,Alonso,29/7/1981,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,22972,1,11,0.0,56,+1:37.253,6031144.0,36.0,19.0,102200.0,191.96200000000002,3,22972,1,11,16,5.4510000000000005,56,305.066,348.0,2,0.54,1397,5.0,51,0.011538462,0.155893536,0.046357616,0
71,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.04769484191732818,4,14.0,ALO,Fernando,Alonso,29/7/1981,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,22988,1,14,8.0,52,,,52.0,5.0,100300.0,209.799,2,22988,1,14,18,5.848,53,309.745,326.0,2,0.75,1073,3.0,54,0.011538462,0.155893536,0.108433735,1
4,0.33,0.33,0.33,0.0,0.0,1.0,0.0,21287.666666666668,0.04769484191732818,4,14.0,ALO,Fernando,Alonso,29/7/1981,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,23023,1,10,0.0,45,,,41.0,13.0,89800.0,186.718,0,23023,1,10,16,4.655,66,307.10400000000004,332.0,2,0.72,1310,5.0,45,0.011538462,0.155893536,0.069536424,0
